smiles,value
O=C(C=Cc1ccc(C=C2Oc3ccccc3NC2=O)s1)Nc1ccc(N2CCOCC2)cc1,6.54
CN1C(=O)C(=Cc2ccc(C=CC(=O)NCc3ccncc3)s2)Oc2ccccc21,5.75
CN1C(=O)C(=Cc2ccc(C=CC(=O)NCc3cccnc3)s2)Oc2ccccc21,5.72
COc1c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,6.32
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,7.62952380952381
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(C=Cc3ccccc3)n2)n[nH]1,6.615
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,7.10117647058823
CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3C=Cc2c(C)cccc2C)cc1,7.745
Cc1cccc(C)c1C=Cn1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(C3CCCC3)nc21,7.49
Cc1cccc(C)c1C=Cn1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(C(C)C)nc21,7.8
Cc1cccc(C)c1C=Cn1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(Oc3cccnc3)nc21,9.3
COCCOc1nc(Nc2ccc(P(C)(C)=O)cc2)c2ncn(C=Cc3c(C)cccc3C)c2n1,8.8
Cc1cccc(C)c1C=Cn1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(OC(C)C)nc21,8.13
COc1nc(Nc2ccc(P(C)(C)=O)cc2)c2ncn(C=Cc3c(C)cccc3C)c2n1,8.74
Cc1cccc(C)c1C=Cn1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(-n3ccnc3)nc21,8.79
Cc1cccc(C)c1C=Cn1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(N3CCN(C)CC3)nc21,8.17
Cc1cccc(C)c1C=Cn1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(N3CCOCC3)nc21,8.52
Cc1cccc(C)c1C=Cn1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(N3CCCC3)nc21,7.71
Cc1cccc(C)c1C=Cn1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(N(C)C)nc21,7.75
CCCP(=O)(CCC)c1ccc(Nc2ncnc3c2ncn3C=Cc2c(C)cccc2C)cc1,7.76
CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3C=Cc2cccc3[nH]ncc23)cc1,8.63
CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3C=Cc2cccc3[nH]ccc23)cc1,7.78
CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3C=Cc2ccccc2Cl)cc1,7.16
Cc1cccc(Cl)c1C=Cn1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21,8.56
Cc1cccc(C)c1C=Cn1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21,8.45
CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3C=Cc2ccccc2)cc1,6.665
CSc1nc(NCc2ccccc2)c2cnn(CC(Cl)c3ccccc3)c2n1,6.55
CCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccccc1,5.32
CCCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccccc1,5.92
CCOCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccccc1,5.82
CCN(CC)c1nc(SC)nc2c1cnn2CC(Cl)c1ccccc1,6.4
CSc1nc(Nc2cccc(F)c2)c2cnn(CC(Cl)c3ccccc3)c2n1,6.4
CSc1nc(NCCc2ccccc2F)c2cnn(CC(Cl)c3ccccc3)c2n1,6.4
CCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccc(F)cc1,6.24
CCCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccc(F)cc1,6.96
CSc1nc(N2CCOCC2)c2cnn(CC(Cl)c3ccc(F)cc3)c2n1,6.01
CSc1nc(NCc2ccc(F)cc2)c2cnn(CC(Cl)c3ccc(F)cc3)c2n1,6.66
CSc1nc(NCc2ccccc2F)c2cnn(CC(Cl)c3ccc(F)cc3)c2n1,6.47
CSc1nc(NCCc2ccccc2)c2cnn(CC(Cl)c3ccc(F)cc3)c2n1,6.7
CSc1nc(Nc2cccc(F)c2)c2cnn(CC(Cl)c3ccc(F)cc3)c2n1,6.66
CCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccc(Cl)cc1,6.4
CCCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccc(Cl)cc1,6.41
